polyline=false
1	0.526343	-0.054059
1	0.536864	-0.053531
1	0.547369	-0.052964
1	0.557853	-0.052356
1	0.568310	-0.051707
1	0.578738	-0.051018
1	0.589130	-0.050287
1	0.599483	-0.049516
1	0.609792	-0.048706
1	0.620051	-0.047858
1	0.630258	-0.046972
1	0.640406	-0.046050
1	0.650493	-0.045095
1	0.660512	-0.044108
1	0.670460	-0.043091
1	0.680332	-0.042046
1	0.690124	-0.040977
1	0.699831	-0.039885
1	0.709450	-0.038774
1	0.718975	-0.037646
1	0.728403	-0.036503
1	0.737730	-0.035349
1	0.746951	-0.034186
1	0.756062	-0.033018
1	0.765059	-0.031846
1	0.773938	-0.030674
1	0.782696	-0.029504
1	0.791328	-0.028340
1	0.799831	-0.027182
1	0.808200	-0.026034
1	0.816432	-0.024897
1	0.824524	-0.023775
1	0.832471	-0.022668
1	0.840270	-0.021579
1	0.847919	-0.020509
1	0.855412	-0.019460
1	0.862748	-0.018432
1	0.869922	-0.017429
1	0.876932	-0.016449
1	0.883774	-0.015496
1	0.890446	-0.014568
1	0.896944	-0.013667
1	0.903266	-0.012794
1	0.909408	-0.011949
1	0.915368	-0.011133
1	0.921144	-0.010345
1	0.926733	-0.009586
1	0.932132	-0.008857
1	0.937338	-0.008157
1	0.942351	-0.007486
1	0.947166	-0.006844
1	0.951783	-0.006232
1	0.956199	-0.005649
1	0.960412	-0.005095
1	0.964421	-0.004570
1	0.968223	-0.004074
1	0.971817	-0.003607
1	0.975201	-0.003169
1	0.978374	-0.002760
1	0.981335	-0.002379
1	0.984081	-0.002026
1	0.986612	-0.001702
1	0.988927	-0.001407
1	0.991025	-0.001139
1	0.992904	-0.000900
1	0.994564	-0.000689
1	0.996004	-0.000506
1	0.997224	-0.000351
1	0.998223	-0.000225
1	0.999000	-0.000127
1	0.999556	-0.000056
1	0.999889	-0.000014
1	1.000000	0.000000
